ncbi_gene_id,gene_symbol,association_type,disease_id
1139,CHRNA7,UNKNOWN,ORPHA:199318
54101,RIPK4,UNKNOWN,ORPHA:1401
4137,MAPT,UNKNOWN,ORPHA:240094
3655,ITGA6,UNKNOWN,ORPHA:79403
3691,ITGB4,UNKNOWN,ORPHA:79403
5663,PSEN1,UNKNOWN,ORPHA:387
23385,NCSTN,UNKNOWN,ORPHA:387
55851,PSENEN,UNKNOWN,ORPHA:387
4487,MSX1,UNKNOWN,ORPHA:199302
5818,NECTIN1,UNKNOWN,ORPHA:199302
8626,TP63,UNKNOWN,ORPHA:199302
3664,IRF6,UNKNOWN,ORPHA:199302
6687,SPG7,UNKNOWN,ORPHA:99013
3909,LAMA3,UNKNOWN,ORPHA:79404
3918,LAMC2,UNKNOWN,ORPHA:79404
3914,LAMB3,UNKNOWN,ORPHA:79404
5631,PRPS1,UNKNOWN,ORPHA:99014
1729,DIAPH1,UNKNOWN,ORPHA:477814
5604,MAP2K1,UNKNOWN,ORPHA:389
4893,NRAS,UNKNOWN,ORPHA:389
673,BRAF,UNKNOWN,ORPHA:389
5354,PLP1,UNKNOWN,ORPHA:99015
1308,COL17A1,UNKNOWN,ORPHA:79406
3481,IGF2,UNKNOWN,ORPHA:231140
283120,H19,UNKNOWN,ORPHA:231140
215,ABCD1,UNKNOWN,ORPHA:388
5979,RET,UNKNOWN,ORPHA:388
2668,GDNF,UNKNOWN,ORPHA:388
6608,SMO,UNKNOWN,ORPHA:388
1889,ECE1,UNKNOWN,ORPHA:388
6720,SREBF1,UNKNOWN,ORPHA:388
1908,EDN3,UNKNOWN,ORPHA:388
223117,SEMA3D,UNKNOWN,ORPHA:388
538,ATP7A,UNKNOWN,ORPHA:388
1910,EDNRB,UNKNOWN,ORPHA:388
10512,SEMA3C,UNKNOWN,ORPHA:388
2064,ERBB2,UNKNOWN,ORPHA:388
2065,ERBB3,UNKNOWN,ORPHA:388
4902,NRTN,UNKNOWN,ORPHA:388
4312,MMP1,UNKNOWN,ORPHA:79408
1294,COL7A1,UNKNOWN,ORPHA:79408
10743,RAI1,UNKNOWN,ORPHA:477817
6770,STAR,UNKNOWN,ORPHA:325529
2593,GAMT,UNKNOWN,ORPHA:382
1294,COL7A1,UNKNOWN,ORPHA:79409
56916,SMARCAD1,UNKNOWN,ORPHA:384
3481,IGF2,UNKNOWN,ORPHA:231144
283120,H19,UNKNOWN,ORPHA:231144
6770,STAR,UNKNOWN,ORPHA:325524
2737,GLI3,UNKNOWN,ORPHA:380
57589,RIC1,UNKNOWN,ORPHA:199306
5818,NECTIN1,UNKNOWN,ORPHA:199306
1739,DLG1,UNKNOWN,ORPHA:199306
999,CDH1,UNKNOWN,ORPHA:199306
5156,PDGFRA,UNKNOWN,ORPHA:199306
3664,IRF6,UNKNOWN,ORPHA:199306
1748,DLX4,UNKNOWN,ORPHA:199306
4487,MSX1,UNKNOWN,ORPHA:199306
652,BMP4,UNKNOWN,ORPHA:199306
8626,TP63,UNKNOWN,ORPHA:199306
22837,COBLL1,UNKNOWN,ORPHA:199306
54848,ARHGEF38,UNKNOWN,ORPHA:199306
9411,ARHGAP29,UNKNOWN,ORPHA:199306
6092,ROBO2,UNKNOWN,ORPHA:289365
7148,TNXB,UNKNOWN,ORPHA:289365
64321,SOX17,UNKNOWN,ORPHA:289365
23322,RPGRIP1L,UNKNOWN,ORPHA:220497
4867,NPHP1,UNKNOWN,ORPHA:220497
65062,TMEM237,UNKNOWN,ORPHA:220497
2232,FDXR,UNKNOWN,ORPHA:542585
4137,MAPT,UNKNOWN,ORPHA:240085
54806,AHI1,UNKNOWN,ORPHA:220493
56623,INPP5E,UNKNOWN,ORPHA:220493
153241,CEP120,UNKNOWN,ORPHA:220493
54903,MKS1,UNKNOWN,ORPHA:220493
95681,CEP41,UNKNOWN,ORPHA:220493
9968,MED12,UNKNOWN,ORPHA:2728
4625,MYH7,UNKNOWN,ORPHA:636965
1294,COL7A1,UNKNOWN,ORPHA:79410
1294,COL7A1,UNKNOWN,ORPHA:79411
1536,CYBB,UNKNOWN,ORPHA:379
4688,NCF2,UNKNOWN,ORPHA:379
1535,CYBA,UNKNOWN,ORPHA:379
4689,NCF4,UNKNOWN,ORPHA:379
653361,NCF1,UNKNOWN,ORPHA:379
79415,CYBC1,UNKNOWN,ORPHA:379
7253,TSHR,UNKNOWN,ORPHA:90673
7252,TSHB,UNKNOWN,ORPHA:90674
80326,WNT10A,UNKNOWN,ORPHA:2721
5961,PRPH2,UNKNOWN,ORPHA:99001
1495,CTNNA1,UNKNOWN,ORPHA:99001
5015,OTX2,UNKNOWN,ORPHA:99001
486,FXYD2,UNKNOWN,ORPHA:34528
55213,RCBTB1,UNKNOWN,ORPHA:99002
5961,PRPH2,UNKNOWN,ORPHA:99003
8029,CUBN,UNKNOWN,ORPHA:35858
81693,AMN,UNKNOWN,ORPHA:35858
5961,PRPH2,UNKNOWN,ORPHA:99000
7439,BEST1,UNKNOWN,ORPHA:99000
50939,IMPG2,UNKNOWN,ORPHA:99000
3617,IMPG1,UNKNOWN,ORPHA:99000
3481,IGF2,UNKNOWN,ORPHA:231117
10984,KCNQ1OT1,UNKNOWN,ORPHA:231117
283120,H19,UNKNOWN,ORPHA:231117
9935,MAFB,UNKNOWN,ORPHA:529574
7273,TTN,UNKNOWN,ORPHA:289377
4137,MAPT,UNKNOWN,ORPHA:240071
54880,BCOR,UNKNOWN,ORPHA:2712
10020,GNE,UNKNOWN,ORPHA:438207
5568,PRKACG,UNKNOWN,ORPHA:438207
1147,CHUK,UNKNOWN,ORPHA:465824
6777,STAT5B,UNKNOWN,ORPHA:220465
51780,KDM3B,UNKNOWN,ORPHA:633004
158326,FREM1,UNKNOWN,ORPHA:2717
54332,GDAP1,UNKNOWN,ORPHA:101097
958,CD40,UNKNOWN,ORPHA:101090
10998,SLC27A5,UNKNOWN,ORPHA:276066
3852,KRT5,UNKNOWN,ORPHA:79400
3861,KRT14,UNKNOWN,ORPHA:79400
7374,UNG,UNKNOWN,ORPHA:101092
5339,PLEC,UNKNOWN,ORPHA:79401
3909,LAMA3,UNKNOWN,ORPHA:79402
1308,COL17A1,UNKNOWN,ORPHA:79402
3918,LAMC2,UNKNOWN,ORPHA:79402
3691,ITGB4,UNKNOWN,ORPHA:79402
3914,LAMB3,UNKNOWN,ORPHA:79402
2697,GJA1,UNKNOWN,ORPHA:2710
4313,MMP2,UNKNOWN,ORPHA:371428
4323,MMP14,UNKNOWN,ORPHA:371428
10049,DNAJB6,UNKNOWN,ORPHA:34516
1028,CDKN1C,UNKNOWN,ORPHA:231120
959,CD40LG,UNKNOWN,ORPHA:101088
57379,AICDA,UNKNOWN,ORPHA:101089
171023,ASXL1,UNKNOWN,ORPHA:97297
79147,FKRP,UNKNOWN,ORPHA:34515
8557,TCAP,UNKNOWN,ORPHA:34514
283120,H19,UNKNOWN,ORPHA:231127
1280,COL2A1,UNKNOWN,ORPHA:90653
1301,COL11A1,UNKNOWN,ORPHA:90654
5813,PURA,UNKNOWN,ORPHA:438216
8036,SHOC2,UNKNOWN,ORPHA:2701
5500,PPP1CB,UNKNOWN,ORPHA:2701
9860,LRIG2,UNKNOWN,ORPHA:2704
60495,HPSE2,UNKNOWN,ORPHA:2704
5376,PMP22,UNKNOWN,ORPHA:90658
1292,COL6A2,UNKNOWN,ORPHA:289380
89910,UBE3B,UNKNOWN,ORPHA:2707
9516,LITAF,UNKNOWN,ORPHA:101083
3679,ITGA7,UNKNOWN,ORPHA:34520
1959,EGR2,UNKNOWN,ORPHA:101084
775,CACNA1C,UNKNOWN,ORPHA:595098
4747,NEFL,UNKNOWN,ORPHA:101085
781,CACNA2D1,UNKNOWN,ORPHA:51083
3759,KCNJ2,UNKNOWN,ORPHA:51083
3784,KCNQ1,UNKNOWN,ORPHA:51083
3757,KCNH2,UNKNOWN,ORPHA:51083
6508,SLC4A3,UNKNOWN,ORPHA:51083
2316,FLNA,UNKNOWN,ORPHA:90650
5376,PMP22,UNKNOWN,ORPHA:101081
4359,MPZ,UNKNOWN,ORPHA:101082
2316,FLNA,UNKNOWN,ORPHA:90652
7026,NR2F2,UNKNOWN,ORPHA:99067
2626,GATA4,UNKNOWN,ORPHA:99067
78987,CRELD1,UNKNOWN,ORPHA:99067
2627,GATA6,UNKNOWN,ORPHA:99067
7026,NR2F2,UNKNOWN,ORPHA:99068
2626,GATA4,UNKNOWN,ORPHA:99068
78987,CRELD1,UNKNOWN,ORPHA:99068
6445,SGCG,UNKNOWN,ORPHA:353
5621,PRNP,UNKNOWN,ORPHA:356
199713,NLRP7,UNKNOWN,ORPHA:254693
154288,KHDC3L,UNKNOWN,ORPHA:254693
5654,HTRA1,UNKNOWN,ORPHA:199354
2746,GLUD1,UNKNOWN,ORPHA:35878
9131,AIFM1,UNKNOWN,ORPHA:101078
8398,PLA2G6,UNKNOWN,ORPHA:199351
5476,CTSA,UNKNOWN,ORPHA:351
3043,HBB,UNKNOWN,ORPHA:46532
10661,KLF1,UNKNOWN,ORPHA:46532
3047,HBG1,UNKNOWN,ORPHA:46532
3048,HBG2,UNKNOWN,ORPHA:46532
10878,CFHR3,UNKNOWN,ORPHA:329931
3078,CFHR1,UNKNOWN,ORPHA:329931
81494,CFHR5,UNKNOWN,ORPHA:329931
3080,CFHR2,UNKNOWN,ORPHA:329931
51,ACOX1,UNKNOWN,ORPHA:631248
6915,TBXA2R,UNKNOWN,ORPHA:220443
11117,EMILIN1,UNKNOWN,ORPHA:485418
2705,GJB1,UNKNOWN,ORPHA:101075
7490,WT1,UNKNOWN,ORPHA:347
9289,ADGRG1,UNKNOWN,ORPHA:101070
5728,PTEN,UNKNOWN,ORPHA:101070
2517,FUCA1,UNKNOWN,ORPHA:349
2203,FBP1,UNKNOWN,ORPHA:348
4598,MVK,UNKNOWN,ORPHA:343
8878,SQSTM1,UNKNOWN,ORPHA:280110
57592,ZNF687,UNKNOWN,ORPHA:280110
8792,TNFRSF11A,UNKNOWN,ORPHA:280110
6097,RORC,UNKNOWN,ORPHA:477857
4210,MEFV,UNKNOWN,ORPHA:342
3766,KCNJ10,UNKNOWN,ORPHA:199343
9531,BAG3,UNKNOWN,ORPHA:199340
1634,DCN,UNKNOWN,ORPHA:101068
2642,GCGR,UNKNOWN,ORPHA:438274
199713,NLRP7,UNKNOWN,ORPHA:254688
79703,TOP6BL,UNKNOWN,ORPHA:254688
150365,MEI1,UNKNOWN,ORPHA:254688
154288,KHDC3L,UNKNOWN,ORPHA:254688
80704,SLC19A3,UNKNOWN,ORPHA:199348
6597,SMARCA4,UNKNOWN,ORPHA:231108
6598,SMARCB1,UNKNOWN,ORPHA:231108
56947,MFF,UNKNOWN,ORPHA:485421
8985,PLOD3,UNKNOWN,ORPHA:300284
29922,NME7,UNKNOWN,ORPHA:101063
4838,NODAL,UNKNOWN,ORPHA:101063
124401,ANKS3,UNKNOWN,ORPHA:101063
168507,PKD1L1,UNKNOWN,ORPHA:101063
220136,CFAP53,UNKNOWN,ORPHA:101063
146845,CFAP52,UNKNOWN,ORPHA:101063
10370,CITED2,UNKNOWN,ORPHA:101063
1770,DNAH9,UNKNOWN,ORPHA:101063
118856,MMP21,UNKNOWN,ORPHA:101063
2324,FLT4,UNKNOWN,ORPHA:79452
9780,PIEZO1,UNKNOWN,ORPHA:79452
285,ANGPT2,UNKNOWN,ORPHA:79452
57165,GJC2,UNKNOWN,ORPHA:79452
3815,KIT,UNKNOWN,ORPHA:79455
90,ACVR1,UNKNOWN,ORPHA:337
63895,PIEZO2,UNKNOWN,ORPHA:376
4208,MEF2C,UNKNOWN,ORPHA:228384
22858,CILK1,UNKNOWN,ORPHA:199332
5727,PTCH1,UNKNOWN,ORPHA:377
8643,PTCH2,UNKNOWN,ORPHA:377
51684,SUFU,UNKNOWN,ORPHA:377
55997,CFC1,UNKNOWN,ORPHA:99042
579,NKX3-2,UNKNOWN,ORPHA:228387
5213,PFKM,UNKNOWN,ORPHA:371
2239,GPC4,UNKNOWN,ORPHA:373
2719,GPC3,UNKNOWN,ORPHA:373
84701,COX4I2,UNKNOWN,ORPHA:199337
1175,AP2S1,UNKNOWN,ORPHA:101050
2778,GNAS,UNKNOWN,ORPHA:79443
6505,SLC1A1,UNKNOWN,ORPHA:166412
5836,PYGL,UNKNOWN,ORPHA:369
2778,GNAS,UNKNOWN,ORPHA:79444
5837,PYGM,UNKNOWN,ORPHA:368
2778,GNAS,UNKNOWN,ORPHA:79445
2767,GNA11,UNKNOWN,ORPHA:101049
718,C3,UNKNOWN,ORPHA:280133
178,AGL,UNKNOWN,ORPHA:366
4615,MYD88,UNKNOWN,ORPHA:33226
56246,MRAP,UNKNOWN,ORPHA:361
6770,STAR,UNKNOWN,ORPHA:361
4158,MC2R,UNKNOWN,ORPHA:361
23530,NNT,UNKNOWN,ORPHA:361
10587,TXNRD2,UNKNOWN,ORPHA:361
5649,RELN,UNKNOWN,ORPHA:101046
9211,LGI1,UNKNOWN,ORPHA:101046
9681,DEPDC5,UNKNOWN,ORPHA:101046
2290,FOXG1,UNKNOWN,ORPHA:598164
2539,G6PD,UNKNOWN,ORPHA:362
3075,CFH,UNKNOWN,ORPHA:329903
8526,DGKE,UNKNOWN,ORPHA:329903
8291,DYSF,UNKNOWN,ORPHA:199329
5159,PDGFRB,UNKNOWN,ORPHA:477831
60529,ALX4,UNKNOWN,ORPHA:228390
3736,KCNA1,UNKNOWN,ORPHA:199326
8291,DYSF,UNKNOWN,ORPHA:178400
1281,COL3A1,UNKNOWN,ORPHA:636941
2243,FGA,UNKNOWN,ORPHA:101041
2244,FGB,UNKNOWN,ORPHA:101041
2266,FGG,UNKNOWN,ORPHA:101041
7299,TYR,UNKNOWN,ORPHA:79431
4001,LMNB1,UNKNOWN,ORPHA:99027
4157,MC1R,UNKNOWN,ORPHA:79432
4948,OCA2,UNKNOWN,ORPHA:79432
1188,CLCNKB,UNKNOWN,ORPHA:358
6559,SLC12A3,UNKNOWN,ORPHA:358
7306,TYRP1,UNKNOWN,ORPHA:79433
54658,UGT1A1,UNKNOWN,ORPHA:357
7299,TYR,UNKNOWN,ORPHA:79434
5626,PROP1,UNKNOWN,ORPHA:90695
6658,SOX3,UNKNOWN,ORPHA:90695
51151,SLC45A2,UNKNOWN,ORPHA:79435
5328,PLAU,UNKNOWN,ORPHA:220436
58,ACTA1,UNKNOWN,ORPHA:97240
3480,IGF1R,UNKNOWN,ORPHA:73273
1828,DSG1,UNKNOWN,ORPHA:369999
435,ASL,UNKNOWN,ORPHA:23
3479,IGF1,UNKNOWN,ORPHA:73272
2271,FH,UNKNOWN,ORPHA:24
3932,LCK,UNKNOWN,ORPHA:280142
2639,GCDH,UNKNOWN,ORPHA:25
3858,KRT10,UNKNOWN,ORPHA:312
3848,KRT1,UNKNOWN,ORPHA:312
57526,PCDH19,UNKNOWN,ORPHA:101039
57190,SELENON,UNKNOWN,ORPHA:97244
58,ACTA1,UNKNOWN,ORPHA:97244
3155,HMGCL,UNKNOWN,ORPHA:20
10059,DNM1L,UNKNOWN,ORPHA:330050
7915,ALDH5A1,UNKNOWN,ORPHA:22
202018,TAPT1,UNKNOWN,ORPHA:457378
4598,MVK,UNKNOWN,ORPHA:29
27151,CPAMD8,UNKNOWN,ORPHA:519388
3704,ITPA,UNKNOWN,ORPHA:457375
4920,ROR2,UNKNOWN,ORPHA:572385
114327,EFHC1,UNKNOWN,ORPHA:307
2563,GABRD,UNKNOWN,ORPHA:307
1181,CLCN2,UNKNOWN,ORPHA:307
2554,GABRA1,UNKNOWN,ORPHA:307
3786,KCNQ3,UNKNOWN,ORPHA:307
22858,CILK1,UNKNOWN,ORPHA:307
8629,JRK,UNKNOWN,ORPHA:307
785,CACNB4,UNKNOWN,ORPHA:307
1832,DSP,UNKNOWN,ORPHA:369992
1828,DSG1,UNKNOWN,ORPHA:369992
6334,SCN8A,UNKNOWN,ORPHA:306
6326,SCN2A,UNKNOWN,ORPHA:306
112476,PRRT2,UNKNOWN,ORPHA:306
3785,KCNQ2,UNKNOWN,ORPHA:306
3786,KCNQ3,UNKNOWN,ORPHA:306
2690,GHR,UNKNOWN,ORPHA:314802
2671,GFER,UNKNOWN,ORPHA:330054
5224,PGAM2,UNKNOWN,ORPHA:97234
3123,HLA-DRB1,UNKNOWN,ORPHA:220407
144165,PRICKLE1,UNKNOWN,ORPHA:308
1476,CSTB,UNKNOWN,ORPHA:308
950,SCARB2,UNKNOWN,ORPHA:308
1235,CCR6,UNKNOWN,ORPHA:220402
79932,KIAA0319L,UNKNOWN,ORPHA:220402
1490,CCN2,UNKNOWN,ORPHA:220402
3663,IRF5,UNKNOWN,ORPHA:220402
857,CAV1,UNKNOWN,ORPHA:220402
3123,HLA-DRB1,UNKNOWN,ORPHA:220402
11322,TMC6,UNKNOWN,ORPHA:302
3574,IL7,UNKNOWN,ORPHA:302
147138,TMC8,UNKNOWN,ORPHA:302
10519,CIB1,UNKNOWN,ORPHA:302
3459,IFNGR1,UNKNOWN,ORPHA:99898
2273,FHL1,UNKNOWN,ORPHA:97239
1063,CENPF,UNKNOWN,ORPHA:444069
1605,DAG1,UNKNOWN,ORPHA:370997
859,CAV3,UNKNOWN,ORPHA:97238
5095,PCCA,UNKNOWN,ORPHA:35
5096,PCCB,UNKNOWN,ORPHA:35
1808,DPYSL2,UNKNOWN,ORPHA:178469
28514,DLL1,UNKNOWN,ORPHA:178469
7534,YWHAZ,UNKNOWN,ORPHA:178469
6453,ITSN1,UNKNOWN,ORPHA:178469
1523,CUX1,UNKNOWN,ORPHA:178469
2902,GRIN1,UNKNOWN,ORPHA:178469
81704,DOCK8,UNKNOWN,ORPHA:178469
3097,HIVEP2,UNKNOWN,ORPHA:178469
1917,EEF1A2,UNKNOWN,ORPHA:178469
2550,GABBR1,UNKNOWN,ORPHA:178469
8831,SYNGAP1,UNKNOWN,ORPHA:178469
10771,ZMYND11,UNKNOWN,ORPHA:178469
3785,KCNQ2,UNKNOWN,ORPHA:178469
1213,CLTC,UNKNOWN,ORPHA:178469
56479,KCNQ5,UNKNOWN,ORPHA:178469
9024,BRSK2,UNKNOWN,ORPHA:178469
815,CAMK2A,UNKNOWN,ORPHA:178469
6925,TCF4,UNKNOWN,ORPHA:178469
166336,PRICKLE2,UNKNOWN,ORPHA:178469
10522,DEAF1,UNKNOWN,ORPHA:178469
2036,EPB41L1,UNKNOWN,ORPHA:178469
55777,MBD5,UNKNOWN,ORPHA:178469
1013,CDH15,UNKNOWN,ORPHA:178469
1778,DYNC1H1,UNKNOWN,ORPHA:178469
10369,CACNG2,UNKNOWN,ORPHA:178469
6334,SCN8A,UNKNOWN,ORPHA:178469
816,CAMK2B,UNKNOWN,ORPHA:178469
116931,MED12L,UNKNOWN,ORPHA:178469
2066,ERBB4,UNKNOWN,ORPHA:178469
547,KIF1A,UNKNOWN,ORPHA:178469
80036,TRPM3,UNKNOWN,ORPHA:178469
5530,PPP3CA,UNKNOWN,ORPHA:178469
55870,ASH1L,UNKNOWN,ORPHA:178469
26960,NBEA,UNKNOWN,ORPHA:178469
377,ARF3,UNKNOWN,ORPHA:178469
84623,KIRREL3,UNKNOWN,ORPHA:178469
8911,CACNA1I,UNKNOWN,ORPHA:178469
283489,CHAMP1,UNKNOWN,ORPHA:178469
57551,TAOK1,UNKNOWN,ORPHA:178469
10765,KDM5B,UNKNOWN,ORPHA:178469
6418,SET,UNKNOWN,ORPHA:178469
10501,SEMA6B,UNKNOWN,ORPHA:178469
2904,GRIN2B,UNKNOWN,ORPHA:178469
1460,CSNK2B,UNKNOWN,ORPHA:178469
23152,CIC,UNKNOWN,ORPHA:178469
2890,GRIA1,UNKNOWN,ORPHA:178469
8766,RAB11A,UNKNOWN,ORPHA:178469
23067,SETD1B,UNKNOWN,ORPHA:178469
6529,SLC6A1,UNKNOWN,ORPHA:178469
2737,GLI3,UNKNOWN,ORPHA:36
374654,KIF7,UNKNOWN,ORPHA:36
6888,TALDO1,UNKNOWN,ORPHA:101028
27125,AFF4,UNKNOWN,ORPHA:444077
4747,NEFL,UNKNOWN,ORPHA:228374
3295,HSD17B4,UNKNOWN,ORPHA:300
1962,EHHADH,UNKNOWN,ORPHA:300
55630,SLC39A4,UNKNOWN,ORPHA:37
7372,UMPS,UNKNOWN,ORPHA:30
4967,OGDH,UNKNOWN,ORPHA:31
7314,UBB,UNKNOWN,ORPHA:101023
57822,GRHL3,UNKNOWN,ORPHA:101023
2972,BRF1,UNKNOWN,ORPHA:444072
3712,IVD,UNKNOWN,ORPHA:33
7273,TTN,UNKNOWN,ORPHA:178464
2273,FHL1,UNKNOWN,ORPHA:178461
6492,SIM1,UNKNOWN,ORPHA:171829
3767,KCNJ11,UNKNOWN,ORPHA:99885
6774,STAT3,UNKNOWN,ORPHA:99885
2645,GCK,UNKNOWN,ORPHA:99885
3651,PDX1,UNKNOWN,ORPHA:99885
6833,ABCC8,UNKNOWN,ORPHA:99885
3630,INS,UNKNOWN,ORPHA:99885
3767,KCNJ11,UNKNOWN,ORPHA:99886
346171,ZFP57,UNKNOWN,ORPHA:99886
57061,HYMAI,UNKNOWN,ORPHA:99886
6833,ABCC8,UNKNOWN,ORPHA:99886
5325,PLAGL1,UNKNOWN,ORPHA:99886
2623,GATA1,UNKNOWN,ORPHA:99887
56945,MRPS22,UNKNOWN,ORPHA:137908
2694,CBLIF,UNKNOWN,ORPHA:332
2165,F13B,UNKNOWN,ORPHA:331
2162,F13A1,UNKNOWN,ORPHA:331
801,CALM1,UNKNOWN,ORPHA:101016
3753,KCNE1,UNKNOWN,ORPHA:101016
3762,KCNJ5,UNKNOWN,ORPHA:101016
805,CALM2,UNKNOWN,ORPHA:101016
6910,TBX5,UNKNOWN,ORPHA:101016
6336,SCN10A,UNKNOWN,ORPHA:101016
3757,KCNH2,UNKNOWN,ORPHA:101016
9992,KCNE2,UNKNOWN,ORPHA:101016
10142,AKAP9,UNKNOWN,ORPHA:101016
9722,NOS1AP,UNKNOWN,ORPHA:101016
775,CACNA1C,UNKNOWN,ORPHA:101016
3784,KCNQ1,UNKNOWN,ORPHA:101016
10345,TRDN,UNKNOWN,ORPHA:101016
6331,SCN5A,UNKNOWN,ORPHA:101016
6330,SCN4B,UNKNOWN,ORPHA:101016
808,CALM3,UNKNOWN,ORPHA:101016
6640,SNTA1,UNKNOWN,ORPHA:101016
859,CAV3,UNKNOWN,ORPHA:101016
287,ANK2,UNKNOWN,ORPHA:101016
3753,KCNE1,UNKNOWN,ORPHA:334
2702,GJA5,UNKNOWN,ORPHA:334
3760,KCNJ3,UNKNOWN,ORPHA:334
3762,KCNJ5,UNKNOWN,ORPHA:334
4635,MYL4,UNKNOWN,ORPHA:334
1482,NKX2-5,UNKNOWN,ORPHA:334
10060,ABCC9,UNKNOWN,ORPHA:334
137814,NKX2-6,UNKNOWN,ORPHA:334
4878,NPPA,UNKNOWN,ORPHA:334
55800,SCN3B,UNKNOWN,ORPHA:334
9992,KCNE2,UNKNOWN,ORPHA:334
2626,GATA4,UNKNOWN,ORPHA:334
2627,GATA6,UNKNOWN,ORPHA:334
5308,PITX2,UNKNOWN,ORPHA:334
6327,SCN2B,UNKNOWN,ORPHA:334
140628,GATA5,UNKNOWN,ORPHA:334
3759,KCNJ2,UNKNOWN,ORPHA:334
3784,KCNQ1,UNKNOWN,ORPHA:334
6324,SCN1B,UNKNOWN,ORPHA:334
6331,SCN5A,UNKNOWN,ORPHA:334
6330,SCN4B,UNKNOWN,ORPHA:334
3741,KCNA5,UNKNOWN,ORPHA:334
7273,TTN,UNKNOWN,ORPHA:334
9631,NUP155,UNKNOWN,ORPHA:334
29925,GMPPB,UNKNOWN,ORPHA:370968
79147,FKRP,UNKNOWN,ORPHA:370968
29954,POMT2,UNKNOWN,ORPHA:370968
9215,LARGE1,UNKNOWN,ORPHA:370968
10585,POMT1,UNKNOWN,ORPHA:370968
427,ASAH1,UNKNOWN,ORPHA:333
547,KIF1A,UNKNOWN,ORPHA:101010
473,RERE,UNKNOWN,ORPHA:494344
65055,REEP1,UNKNOWN,ORPHA:101011
2161,F12,UNKNOWN,ORPHA:330
79577,CDC73,UNKNOWN,ORPHA:99880
8925,HERC1,UNKNOWN,ORPHA:457359
166378,AFG2A,UNKNOWN,ORPHA:457351
2160,F11,UNKNOWN,ORPHA:329
4221,MEN1,UNKNOWN,ORPHA:99879
9247,GCM2,UNKNOWN,ORPHA:99879
79577,CDC73,UNKNOWN,ORPHA:99879
2159,F10,UNKNOWN,ORPHA:328
2147,F2,UNKNOWN,ORPHA:325
2717,GLA,UNKNOWN,ORPHA:324
2155,F7,UNKNOWN,ORPHA:327
254394,MCM9,UNKNOWN,ORPHA:444048
2153,F5,UNKNOWN,ORPHA:326
25778,DSTYK,UNKNOWN,ORPHA:101003
2131,EXT1,UNKNOWN,ORPHA:321
2132,EXT2,UNKNOWN,ORPHA:321
3291,HSD11B2,UNKNOWN,ORPHA:320
5805,PTS,UNKNOWN,ORPHA:13
2316,FLNA,UNKNOWN,ORPHA:323
65109,UPF3B,UNKNOWN,ORPHA:323
8573,CASK,UNKNOWN,ORPHA:323
254065,BRWD3,UNKNOWN,ORPHA:323
4547,MTTP,UNKNOWN,ORPHA:14
2583,B4GALNT1,UNKNOWN,ORPHA:101006
2006,ELN,UNKNOWN,ORPHA:3193
2261,FGFR3,UNKNOWN,ORPHA:15
23111,SPART,UNKNOWN,ORPHA:101000
51324,SPG21,UNKNOWN,ORPHA:101001
2743,GLRB,UNKNOWN,ORPHA:3197
2741,GLRA1,UNKNOWN,ORPHA:3197
10243,GPHN,UNKNOWN,ORPHA:3197
84896,ATAD1,UNKNOWN,ORPHA:3197
9152,SLC6A5,UNKNOWN,ORPHA:3197
2652,OPN1MW,UNKNOWN,ORPHA:16
5956,OPN1LW,UNKNOWN,ORPHA:16
80821,DDHD1,UNKNOWN,ORPHA:101008
8802,SUCLG1,UNKNOWN,ORPHA:17
3418,IDH2,UNKNOWN,ORPHA:251598
79147,FKRP,UNKNOWN,ORPHA:370980
2218,FKTN,UNKNOWN,ORPHA:370980
729920,CRPPA,UNKNOWN,ORPHA:370980
10585,POMT1,UNKNOWN,ORPHA:370980
2697,GJA1,UNKNOWN,ORPHA:317
2707,GJB3,UNKNOWN,ORPHA:317
2531,KDSR,UNKNOWN,ORPHA:317
127534,GJB4,UNKNOWN,ORPHA:317
2130,EWSR1,UNKNOWN,ORPHA:319
2078,ERG,UNKNOWN,ORPHA:319
2115,ETV1,UNKNOWN,ORPHA:319
2118,ETV4,UNKNOWN,ORPHA:319
2313,FLI1,UNKNOWN,ORPHA:319
151516,ASPRV1,UNKNOWN,ORPHA:313
242,ALOX12B,UNKNOWN,ORPHA:313
126410,CYP4F22,UNKNOWN,ORPHA:313
6820,SULT2B1,UNKNOWN,ORPHA:313
26154,ABCA12,UNKNOWN,ORPHA:313
643418,LIPN,UNKNOWN,ORPHA:313
59344,ALOXE3,UNKNOWN,ORPHA:313
348938,NIPAL4,UNKNOWN,ORPHA:313
121214,SDR9C7,UNKNOWN,ORPHA:313
7051,TGM1,UNKNOWN,ORPHA:313
54795,TRPM4,UNKNOWN,ORPHA:316
4014,LORICRIN,UNKNOWN,ORPHA:316
3889,KRT83,UNKNOWN,ORPHA:316
2531,KDSR,UNKNOWN,ORPHA:316
5826,ABCD4,UNKNOWN,ORPHA:369955
10651,MTX2,UNKNOWN,ORPHA:647667
6390,SDHB,UNKNOWN,ORPHA:97286
6391,SDHC,UNKNOWN,ORPHA:97286
6392,SDHD,UNKNOWN,ORPHA:97286
6558,SLC12A2,UNKNOWN,ORPHA:633024
9197,SLC33A1,UNKNOWN,ORPHA:171863
6558,SLC12A2,UNKNOWN,ORPHA:633021
51293,CD320,UNKNOWN,ORPHA:280183
